date,year,month,cell_ll_lat,cell_ll_lon,flag,geartype,hours,fishing_hours,mmsi_present,geartype_label
2023-09-01,2023,9,34.3,-120.4,USA,set_longlines,1.1419,0,1,Set Longlines
2023-09-01,2023,9,34.3,-120.5,USA,drifting_longlines,0.7113,0,1,Drifting Longlines
2023-09-01,2023,9,34.3,-120.6,USA,drifting_longlines,0.8061,0,1,Drifting Longlines
2023-09-01,2023,9,34.4,-120.6,USA,fishing,5.5494,0,4,Fishing
2023-09-01,2023,9,34.4,-120.4,USA,other_purse_seines,0.3647,0,1,Other Purse Seines
2023-09-01,2023,9,34.4,-120.3,USA,fishing,0.868,0,1,Fishing
2023-09-01,2023,9,34.5,-120.8,USA,other_purse_seines,2.7144,0,1,Other Purse Seines
2023-09-01,2023,9,34.5,-120.7,USA,drifting_longlines,0.6266,0,1,Drifting Longlines
2023-09-01,2023,9,34.5,-120.9,USA,fishing,0.25,0,1,Fishing
2023-09-01,2023,9,34.7,-120.8,USA,other_purse_seines,0.1738,0,1,Other Purse Seines
2023-09-01,2023,9,34.8,-120.8,USA,fishing,1.0411,0,1,Fishing
2023-09-01,2023,9,34.9,-121.1,USA,drifting_longlines,3.6594,0,1,Drifting Longlines
2023-09-01,2023,9,34.9,-121.4,USA,drifting_longlines,0.1583,0,1,Drifting Longlines
2023-09-01,2023,9,35,-121.1,USA,fishing,3.9944,1.5608,1,Fishing
2023-09-01,2023,9,34.3,-120.4,USA,fishing,1.6,0,2,Fishing
2023-09-01,2023,9,34.5,-120.7,USA,other_purse_seines,2.225,0,3,Other Purse Seines
2023-09-01,2023,9,34.5,-121.1,USA,fishing,17.7536,14.2994,1,Fishing
2023-09-01,2023,9,34.6,-120.8,USA,fishing,1.8769,0,3,Fishing
2023-09-01,2023,9,34.6,-120.8,USA,drifting_longlines,0.7825,0,1,Drifting Longlines
2023-09-01,2023,9,34.7,-121.1,USA,drifting_longlines,0.15,0,1,Drifting Longlines
2023-09-01,2023,9,34.7,-120.8,USA,fishing,0.9005,0,1,Fishing
2023-09-01,2023,9,34.8,-121.2,USA,fishing,0.5488,0,1,Fishing
2023-09-01,2023,9,34.8,-121,USA,fishing,1.0997,0,1,Fishing
2023-09-01,2023,9,35,-121.2,USA,fishing,1.0905,0,1,Fishing
2023-09-01,2023,9,35,-121.4,USA,drifting_longlines,0.9166,0,1,Drifting Longlines
2023-09-01,2023,9,35,-121.1,USA,other_purse_seines,0.7755,0,1,Other Purse Seines
2023-09-01,2023,9,35,-121.3,USA,fishing,0.6497,0,1,Fishing
2023-09-01,2023,9,35.1,-120.8,USA,fishing,609.985,4.9911,1,Fishing
2023-09-01,2023,9,34.4,-120.3,USA,other_purse_seines,1.3002,0,1,Other Purse Seines
2023-09-01,2023,9,34.4,-120,USA,set_longlines,0.3413,0,1,Set Longlines
2023-09-01,2023,9,34.5,-121,USA,fishing,0.7586,0,1,Fishing
2023-09-01,2023,9,34.6,-120.7,USA,other_purse_seines,0.258,0,1,Other Purse Seines
2023-09-01,2023,9,34.6,-120.8,USA,other_purse_seines,1.3458,0,2,Other Purse Seines
2023-09-01,2023,9,34.7,-120.9,USA,other_purse_seines,1.0919,0,2,Other Purse Seines
2023-09-01,2023,9,34.8,-121.1,USA,fishing,0.8502,0,1,Fishing
2023-09-01,2023,9,34.9,-120.8,USA,fishing,3.2558,0,2,Fishing
2023-09-01,2023,9,34.9,-121.3,USA,drifting_longlines,0.575,0,1,Drifting Longlines
2023-09-01,2023,9,34.4,-120.4,USA,fishing,15.0163,0,1,Fishing
2023-09-01,2023,9,34.4,-120.5,USA,fishing,1.3066,0,2,Fishing
2023-09-01,2023,9,34.4,-120.5,USA,drifting_longlines,0.7669,0,1,Drifting Longlines
2023-09-01,2023,9,34.4,-120.6,USA,drifting_longlines,1.008,0,1,Drifting Longlines
2023-09-01,2023,9,34.4,-120,USA,fixed_gear,2.3372,0,1,Fixed Gear
2023-09-01,2023,9,34.5,-120.8,USA,drifting_longlines,0.9738,0,1,Drifting Longlines
2023-09-01,2023,9,34.6,-121.1,USA,drifting_longlines,0.0502,0,1,Drifting Longlines
2023-09-01,2023,9,34.6,-121,USA,drifting_longlines,0.9836,0,1,Drifting Longlines
2023-09-01,2023,9,34.7,-121,USA,fishing,0.8486,0,1,Fishing
2023-09-01,2023,9,34.8,-121.2,USA,drifting_longlines,0.5455,0,1,Drifting Longlines
2023-09-01,2023,9,34.9,-121,USA,other_purse_seines,5.2913,0,3,Other Purse Seines
2023-09-01,2023,9,34.9,-120.7,USA,fishing,21.8847,2.9563,1,Fishing
2023-09-01,2023,9,35,-120.8,USA,fishing,6.1861,0,1,Fishing
2023-09-01,2023,9,35,-120.7,USA,fishing,7.7497,0,1,Fishing
2023-09-01,2023,9,35,-121,USA,fishing,0.9352,0,1,Fishing
2023-09-01,2023,9,35,-121.3,USA,trawlers,0.3825,0.1325,1,Trawlers
2023-10-01,2023,10,34.7,-121.4,USA,trawlers,0.7947,0,1,Trawlers
2023-10-01,2023,10,35,-121.4,USA,pole_and_line,0.6413,0,1,Pole and Line
2023-10-01,2023,10,35,-121.3,USA,pole_and_line,0.1169,0,1,Pole and Line
2023-10-01,2023,10,35,-121.2,USA,fishing,1.1925,0,2,Fishing
2023-10-01,2023,10,35,-121.2,USA,trawlers,0.9511,0,2,Trawlers
2023-10-01,2023,10,34.9,-121.2,USA,trawlers,0.828,0,2,Trawlers
2023-10-01,2023,10,34.9,-121.1,USA,purse_seines,0.7136,0,1,Purse Seines
2023-10-01,2023,10,34.7,-121.1,USA,trawlers,2.5241,1.0413,2,Trawlers
2023-10-01,2023,10,34.9,-121.1,USA,trollers,0.8413,0,1,Trollers
2023-10-01,2023,10,34.9,-121,USA,fishing,0.793,0,2,Fishing
2023-10-01,2023,10,34.5,-121,USA,fishing,0.6236,0,1,Fishing
2023-10-01,2023,10,34.9,-121,USA,pots_and_traps,0.0427,0,1,Pots and Traps
2023-10-01,2023,10,34.8,-121,USA,trawlers,1.6897,0,2,Trawlers
2023-10-01,2023,10,33.9,-120.9,USA,drifting_longlines,6.8908,6.8908,1,Drifting Longlines
2023-10-01,2023,10,34.6,-120.9,USA,trawlers,2.878,0.6166,2,Trawlers
2023-10-01,2023,10,35,-120.9,USA,other_purse_seines,0.0986,0,1,Other Purse Seines
2023-10-01,2023,10,34.6,-120.9,USA,pots_and_traps,0.378,0,1,Pots and Traps
2023-10-01,2023,10,34.5,-120.9,USA,fishing,0.7177,0,1,Fishing
2023-10-01,2023,10,34.8,-120.9,USA,trawlers,2.3902,0,2,Trawlers
2023-10-01,2023,10,34.5,-120.8,USA,set_gillnets,0.06,0,1,Set Gillnets
2023-10-01,2023,10,34.5,-120.8,USA,pots_and_traps,0.248,0,1,Pots and Traps
2023-10-01,2023,10,35.1,-120.8,USA,fishing,621.7677,0.3261,1,Fishing
2023-10-01,2023,10,34.5,-120.7,USA,purse_seines,0.453,0,1,Purse Seines
2023-10-01,2023,10,34.3,-120.6,USA,trawlers,2.0041,0.3727,2,Trawlers
2023-10-01,2023,10,34.4,-120.5,USA,pots_and_traps,0.5244,0,1,Pots and Traps
2023-10-01,2023,10,34.3,-120.4,USA,fishing,1.7644,0,3,Fishing
2023-10-01,2023,10,34.4,-120.4,USA,fishing,1.3716,0,2,Fishing
2023-10-01,2023,10,34.9,-121.5,USA,trawlers,1.0494,0,1,Trawlers
2023-10-01,2023,10,34.8,-121.4,USA,trawlers,1.1275,0,1,Trawlers
2023-10-01,2023,10,34.7,-121.3,USA,trawlers,0.3002,0,1,Trawlers
2023-10-01,2023,10,35,-121.2,USA,trollers,0.9013,0,1,Trollers
2023-10-01,2023,10,34.8,-121.1,USA,pole_and_line,0.5169,0,1,Pole and Line
2023-10-01,2023,10,35,-121.1,USA,trawlers,1.0772,0,2,Trawlers
2023-10-01,2023,10,34.5,-121.1,USA,trawlers,0.1075,0.1075,1,Trawlers
2023-10-01,2023,10,34.9,-121.1,USA,trawlers,1.3024,1.0922,1,Trawlers
2023-10-01,2023,10,35,-121,USA,other_purse_seines,0.5902,0,1,Other Purse Seines
2023-10-01,2023,10,34.7,-121,USA,pole_and_line,0.7002,0,1,Pole and Line
2023-10-01,2023,10,34.6,-121,USA,trawlers,3.4305,0.1308,2,Trawlers
2023-10-01,2023,10,34.8,-121,USA,fishing,1.6544,0,2,Fishing
2023-10-01,2023,10,34.9,-120.9,USA,trawlers,3.7433,1.8808,2,Trawlers
2023-10-01,2023,10,34.6,-120.9,USA,trollers,0.033,0,1,Trollers
2023-10-01,2023,10,34,-120.9,USA,drifting_longlines,0.7752,0.7752,1,Drifting Longlines
2023-10-01,2023,10,34.7,-120.9,USA,trollers,1.1083,0,1,Trollers
2023-10-01,2023,10,34.6,-120.9,USA,pole_and_line,1.0838,0,1,Pole and Line
2023-10-01,2023,10,34.6,-120.8,USA,fishing,2.5491,0,3,Fishing
2023-10-01,2023,10,35,-120.8,USA,trawlers,0.3347,0,1,Trawlers
2023-10-01,2023,10,34.9,-120.8,USA,fishing,5.14,0.9655,1,Fishing
2023-10-01,2023,10,34.8,-120.8,USA,fishing,0.4186,0,1,Fishing
2023-10-01,2023,10,34.1,-120.7,USA,trawlers,2.5624,1.6444,1,Trawlers
2023-10-01,2023,10,34.5,-120.7,USA,trollers,0.8919,0,1,Trollers
2023-10-01,2023,10,34.5,-120.7,USA,other_purse_seines,0.5436,0,1,Other Purse Seines
2023-10-01,2023,10,34.4,-120.7,USA,fishing,1.0636,0,2,Fishing
2023-10-01,2023,10,34.4,-120.6,USA,fishing,4.1852,0,4,Fishing
2023-10-01,2023,10,34.5,-120.6,USA,trawlers,0.1083,0,1,Trawlers
2023-10-01,2023,10,34.2,-120.6,USA,trawlers,2.3391,0.3394,1,Trawlers
2023-10-01,2023,10,34.5,-120.6,USA,trollers,0.1258,0,1,Trollers
2023-10-01,2023,10,34.4,-120.6,USA,set_gillnets,0.5894,0,1,Set Gillnets
2023-10-01,2023,10,34.4,-120.5,USA,other_purse_seines,1.2233,0,2,Other Purse Seines
2023-10-01,2023,10,34.4,-120.5,USA,fishing,1.8625,0,3,Fishing
2023-10-01,2023,10,34.4,-120.5,USA,set_gillnets,0.8208,0,1,Set Gillnets
2023-10-01,2023,10,34.3,-120.4,USA,trawlers,2.8299,0.8947,2,Trawlers
2023-10-01,2023,10,34.4,-120.4,USA,purse_seines,0.3416,0,1,Purse Seines
2023-10-01,2023,10,34.3,-120.4,USA,pots_and_traps,0.4999,0,1,Pots and Traps
2023-10-01,2023,10,34.4,-120.3,USA,fishing,0.5247,0,1,Fishing
2023-10-01,2023,10,34.7,-121.5,USA,drifting_longlines,1.3183,0,1,Drifting Longlines
2023-10-01,2023,10,34.6,-121.5,USA,drifting_longlines,1.1566,0.4886,1,Drifting Longlines
2023-10-01,2023,10,34.3,-121.4,USA,drifting_longlines,0.4911,0,1,Drifting Longlines
2023-10-01,2023,10,34.6,-121.3,USA,trawlers,1.0755,0,1,Trawlers
2023-10-01,2023,10,34.5,-121.2,USA,trawlers,3.7824,2.7933,1,Trawlers
2023-10-01,2023,10,34.8,-121.2,USA,trawlers,0.3338,0.0705,1,Trawlers
2023-10-01,2023,10,34.1,-121.1,USA,drifting_longlines,1.6741,0,1,Drifting Longlines
2023-10-01,2023,10,35,-121.1,USA,purse_seines,0.558,0,1,Purse Seines
2023-10-01,2023,10,34.9,-121.1,USA,pots_and_traps,0.6722,0,1,Pots and Traps
2023-10-01,2023,10,34.8,-121.1,USA,trawlers,2.3013,0.7338,2,Trawlers
2023-10-01,2023,10,34.9,-121.1,USA,fishing,1.7577,0,2,Fishing
2023-10-01,2023,10,34.9,-121,USA,trawlers,3.9072,0.9325,2,Trawlers
2023-10-01,2023,10,34.9,-121,USA,purse_seines,0.1119,0,1,Purse Seines
2023-10-01,2023,10,35,-121,USA,fishing,4.1802,0,2,Fishing
2023-10-01,2023,10,34.9,-121,USA,set_gillnets,1.0147,0,1,Set Gillnets
2023-10-01,2023,10,34.7,-120.9,USA,trawlers,0.5475,0,1,Trawlers
2023-10-01,2023,10,34.6,-120.9,USA,purse_seines,0.7127,0,1,Purse Seines
2023-10-01,2023,10,34.5,-120.8,USA,trawlers,0.8047,0,1,Trawlers
2023-10-01,2023,10,34.7,-120.8,USA,other_purse_seines,1.4411,0,2,Other Purse Seines
2023-10-01,2023,10,34.7,-120.8,USA,fishing,0.5083,0,1,Fishing
2023-10-01,2023,10,34.6,-120.8,USA,purse_seines,0.105,0,1,Purse Seines
2023-10-01,2023,10,34,-120.8,USA,drifting_longlines,0.3755,0,1,Drifting Longlines
2023-10-01,2023,10,34.3,-120.8,USA,trawlers,2.2027,0,1,Trawlers
2023-10-01,2023,10,34.6,-120.8,USA,trollers,0.9583,0,1,Trollers
2023-10-01,2023,10,35,-120.7,USA,fishing,1.5158,0,1,Fishing
2023-10-01,2023,10,34.5,-120.7,USA,fishing,1.358,0,3,Fishing
2023-10-01,2023,10,34.6,-120.7,USA,other_purse_seines,0.7652,0,1,Other Purse Seines
2023-10-01,2023,10,34.4,-120.7,USA,purse_seines,0.3261,0,1,Purse Seines
2023-10-01,2023,10,34.4,-120.7,USA,pots_and_traps,0.1786,0,1,Pots and Traps
2023-10-01,2023,10,34.7,-120.7,USA,other_purse_seines,0.8086,0,1,Other Purse Seines
2023-10-01,2023,10,34.5,-120.6,USA,other_purse_seines,3.0727,0,2,Other Purse Seines
2023-10-01,2023,10,34.4,-120.6,USA,trollers,0.6408,0,1,Trollers
2023-10-01,2023,10,34.4,-120.6,USA,pots_and_traps,0.6202,0,1,Pots and Traps
2023-10-01,2023,10,34.4,-120.5,USA,trawlers,10.8394,0.453,2,Trawlers
2023-10-01,2023,10,34.3,-120.4,USA,trollers,0.2086,0,1,Trollers
2023-10-01,2023,10,34.4,-120.4,USA,trawlers,0.1019,0,1,Trawlers
2023-10-01,2023,10,34.3,-120.4,USA,purse_seines,0.3108,0,1,Purse Seines
2023-10-01,2023,10,34.4,-120.4,USA,trollers,0.45,0,1,Trollers
2023-10-01,2023,10,34.4,-120.3,USA,set_gillnets,0.5063,0,1,Set Gillnets
2023-10-01,2023,10,34.9,-121.3,USA,trawlers,0.1591,0.0772,1,Trawlers
2023-10-01,2023,10,35,-121.3,USA,trawlers,1.6672,1.1219,1,Trawlers
2023-10-01,2023,10,35,-121.2,USA,pots_and_traps,0.4369,0,1,Pots and Traps
2023-10-01,2023,10,34.9,-121.2,USA,drifting_longlines,0.1505,0,1,Drifting Longlines
2023-10-01,2023,10,34.4,-121.2,USA,trawlers,2.4388,1.9136,1,Trawlers
2023-10-01,2023,10,34.8,-121,USA,purse_seines,0.8294,0,1,Purse Seines
2023-10-01,2023,10,34.8,-121,USA,set_gillnets,0.303,0,1,Set Gillnets
2023-10-01,2023,10,34.7,-121,USA,purse_seines,0.2436,0,1,Purse Seines
2023-10-01,2023,10,34,-121,USA,drifting_longlines,1.4686,1.4686,1,Drifting Longlines
2023-10-01,2023,10,34.9,-121,USA,other_purse_seines,0.5161,0,1,Other Purse Seines
2023-10-01,2023,10,34.8,-121,USA,trollers,1.6494,0,1,Trollers
2023-10-01,2023,10,34.7,-121,USA,trawlers,2.3386,0.8513,2,Trawlers
2023-10-01,2023,10,34.7,-120.9,USA,pots_and_traps,0.5916,0,1,Pots and Traps
2023-10-01,2023,10,34.8,-120.9,USA,fishing,0.775,0,1,Fishing
2023-10-01,2023,10,34.9,-120.9,USA,fishing,1.2744,0,1,Fishing
2023-10-01,2023,10,34.5,-120.9,USA,trawlers,1.7741,0,1,Trawlers
2023-10-01,2023,10,34.5,-120.8,USA,purse_seines,0.6316,0,1,Purse Seines
2023-10-01,2023,10,34.6,-120.8,USA,set_gillnets,1.123,0,1,Set Gillnets
2023-10-01,2023,10,35,-120.8,USA,other_purse_seines,0.7102,0,1,Other Purse Seines
2023-10-01,2023,10,34.2,-120.8,USA,trawlers,1.3944,0.2519,1,Trawlers
2023-10-01,2023,10,34.7,-120.7,USA,fishing,5.7316,2.7177,1,Fishing
2023-10-01,2023,10,34.5,-120.7,USA,pots_and_traps,0.5083,0,1,Pots and Traps
2023-10-01,2023,10,34.5,-120.6,USA,set_gillnets,0.1972,0,1,Set Gillnets
2023-10-01,2023,10,34.3,-120.5,USA,pots_and_traps,0.1225,0,1,Pots and Traps
2023-10-01,2023,10,34.4,-120.3,USA,other_purse_seines,1.2163,0,2,Other Purse Seines
2023-10-01,2023,10,35,-121.5,USA,trawlers,0.9025,0,1,Trawlers
2023-10-01,2023,10,34.4,-121.4,USA,drifting_longlines,3.1911,0,1,Drifting Longlines
2023-10-01,2023,10,34.3,-121.3,USA,drifting_longlines,1.0938,0,1,Drifting Longlines
2023-10-01,2023,10,34.5,-121.3,USA,trawlers,0.8411,0.375,1,Trawlers
2023-10-01,2023,10,34.5,-121.2,USA,fishing,16.153,0,1,Fishing
2023-10-01,2023,10,35,-121.2,USA,drifting_longlines,2.4319,0,1,Drifting Longlines
2023-10-01,2023,10,35,-121.1,USA,fishing,6.4258,2.5275,2,Fishing
2023-10-01,2023,10,35,-121.1,USA,pots_and_traps,0.2702,0,1,Pots and Traps
2023-10-01,2023,10,35,-121,USA,trawlers,4.3097,0.5302,2,Trawlers
2023-10-01,2023,10,34.7,-121,USA,pots_and_traps,0.2127,0,1,Pots and Traps
2023-10-01,2023,10,34.8,-121,USA,pots_and_traps,0.695,0,1,Pots and Traps
2023-10-01,2023,10,34.5,-121,USA,trawlers,0.2805,0,1,Trawlers
2023-10-01,2023,10,35,-120.9,USA,fishing,3.3788,0,1,Fishing
2023-10-01,2023,10,34.7,-120.9,USA,fishing,2.3452,0,3,Fishing
2023-10-01,2023,10,35,-120.9,USA,trawlers,2.0461,0.6836,2,Trawlers
2023-10-01,2023,10,34.7,-120.9,USA,set_gillnets,1.2075,0,1,Set Gillnets
2023-10-01,2023,10,34.7,-120.8,USA,trawlers,1.8833,0,2,Trawlers
2023-10-01,2023,10,34.4,-120.8,USA,trawlers,1.3377,0.4605,1,Trawlers
2023-10-01,2023,10,34.5,-120.8,USA,fishing,1.7941,0,4,Fishing
2023-10-01,2023,10,34.9,-120.8,USA,other_purse_seines,0.845,0,1,Other Purse Seines
2023-10-01,2023,10,34.1,-120.8,USA,trawlers,0.6052,0,1,Trawlers
2023-10-01,2023,10,34.5,-120.7,USA,set_gillnets,0.908,0,1,Set Gillnets
2023-10-01,2023,10,35,-120.7,USA,other_purse_seines,0.523,0,1,Other Purse Seines
2023-10-01,2023,10,34.5,-120.7,USA,trawlers,3.3416,0,2,Trawlers
2023-10-01,2023,10,34.8,-120.7,USA,fishing,43.0313,13.485,1,Fishing
2023-10-01,2023,10,34.4,-120.6,USA,other_purse_seines,1.1591,0,2,Other Purse Seines
2023-10-01,2023,10,34.3,-120.5,USA,trawlers,1.173,0,2,Trawlers
2023-10-01,2023,10,34.3,-120.5,USA,fishing,0.2083,0,1,Fishing
2023-10-01,2023,10,34.4,-120.5,USA,purse_seines,0.6552,0,1,Purse Seines
2023-10-01,2023,10,34.4,-120.5,USA,trollers,0.7658,0,1,Trollers
2023-10-01,2023,10,34.5,-121.5,USA,drifting_longlines,16.2597,16.2597,1,Drifting Longlines
2023-10-01,2023,10,34.8,-121.4,USA,drifting_longlines,1.6408,0,1,Drifting Longlines
2023-10-01,2023,10,34.9,-121.2,USA,pole_and_line,1.6491,0,1,Pole and Line
2023-10-01,2023,10,35,-121.2,USA,purse_seines,0.3908,0,1,Purse Seines
2023-10-01,2023,10,34.6,-121.2,USA,trawlers,0.1952,0,1,Trawlers
2023-10-01,2023,10,35,-121.1,USA,set_gillnets,1.0208,0,1,Set Gillnets
2023-10-01,2023,10,34.5,-121.1,USA,fishing,4.8158,4.0594,1,Fishing
2023-10-01,2023,10,34.6,-121.1,USA,trawlers,0.7033,0,1,Trawlers
2023-10-01,2023,10,34.8,-120.9,USA,set_gillnets,0.2536,0,1,Set Gillnets
2023-10-01,2023,10,34.4,-120.9,USA,trawlers,0.9175,0,1,Trawlers
2023-10-01,2023,10,34.7,-120.9,USA,purse_seines,0.5897,0,1,Purse Seines
2023-10-01,2023,10,34.5,-120.8,USA,trollers,0.175,0,1,Trollers
2023-10-01,2023,10,34.6,-120.8,USA,trawlers,2.4297,0,2,Trawlers
2023-10-01,2023,10,34.6,-120.8,USA,pots_and_traps,0.4536,0,1,Pots and Traps
2023-10-01,2023,10,35.1,-120.8,USA,trawlers,7.5008,0,1,Trawlers
2023-10-01,2023,10,34.7,-120.8,USA,set_gillnets,0.1438,0,1,Set Gillnets
2023-10-01,2023,10,35,-120.8,USA,fishing,22.4072,8.0888,1,Fishing
2023-10-01,2023,10,34.8,-120.8,USA,other_purse_seines,0.9066,0,1,Other Purse Seines
2023-10-01,2023,10,34.6,-120.7,USA,trawlers,0.2394,0,1,Trawlers
2023-10-01,2023,10,34.4,-120.7,USA,trawlers,0.4494,0,2,Trawlers
2023-10-01,2023,10,34.9,-120.7,USA,fishing,22.3138,8.6855,1,Fishing
2023-10-01,2023,10,34.2,-120.7,USA,trawlers,0.9013,0.9013,1,Trawlers
2023-10-01,2023,10,34.4,-120.6,USA,purse_seines,0.5858,0,1,Purse Seines
2023-10-01,2023,10,34.4,-120.6,USA,trawlers,5.168,0.583,2,Trawlers
2023-10-01,2023,10,34.4,-120.4,USA,other_purse_seines,1.5736,0,2,Other Purse Seines
2023-10-01,2023,10,34.4,-120.4,USA,set_gillnets,0.8275,0,1,Set Gillnets
2023-10-01,2023,10,34.4,-120,USA,fixed_gear,18.178,8.4822,1,Fixed Gear
2023-11-01,2023,11,34.3,-120.4,USA,fishing,0.7513,0,1,Fishing
2023-11-01,2023,11,34.4,-120.3,USA,fishing,2.5158,2.5158,1,Fishing
2023-11-01,2023,11,34.4,-120.5,USA,fishing,1.0494,0,1,Fishing
2023-11-01,2023,11,34.4,-120.6,USA,fishing,0.2336,0,1,Fishing
2023-11-01,2023,11,34.5,-120.6,USA,other_purse_seines,17.5663,0,1,Other Purse Seines
2023-11-01,2023,11,34.6,-120.8,USA,fishing,1.9336,1.2997,1,Fishing
2023-11-01,2023,11,34.6,-120.7,USA,set_gillnets,0.0844,0,1,Set Gillnets
2023-11-01,2023,11,34.7,-120.9,USA,set_gillnets,0.448,0,1,Set Gillnets
2023-11-01,2023,11,34.7,-120.8,USA,fishing,0.9308,0.2563,1,Fishing
2023-11-01,2023,11,35,-120.9,USA,fishing,6.4716,0,2,Fishing
2023-11-01,2023,11,35,-120.8,USA,fishing,1.0819,0,2,Fishing
2023-11-01,2023,11,34.4,-120.6,USA,set_gillnets,4.7741,0,1,Set Gillnets
2023-11-01,2023,11,34.4,-120.5,USA,other_purse_seines,1.2938,0,1,Other Purse Seines
2023-11-01,2023,11,34.5,-120.6,USA,set_gillnets,0.2702,0,1,Set Gillnets
2023-11-01,2023,11,34.5,-120.7,USA,fishing,2.5505,0,1,Fishing
2023-11-01,2023,11,34.8,-120.9,USA,set_gillnets,0.8197,0,1,Set Gillnets
2023-11-01,2023,11,34.4,-120.4,USA,other_purse_seines,0.5597,0,1,Other Purse Seines
2023-11-01,2023,11,34.5,-120.7,USA,set_gillnets,0.8505,0,1,Set Gillnets
2023-11-01,2023,11,34.6,-120.8,USA,set_gillnets,0.8361,0,1,Set Gillnets
2023-11-01,2023,11,34.7,-120.8,USA,set_gillnets,0.4144,0,1,Set Gillnets
2023-11-01,2023,11,34.8,-120.9,USA,fishing,0.6672,0,1,Fishing
2023-11-01,2023,11,34.9,-121,USA,set_gillnets,0.7683,0,1,Set Gillnets
2023-11-01,2023,11,34.9,-121,USA,fishing,2.0305,1.6311,1,Fishing
2023-11-01,2023,11,34.9,-120.8,USA,fishing,2.3425,0,2,Fishing
2023-11-01,2023,11,35,-121,USA,fishing,3.3316,0.4838,2,Fishing
2023-11-01,2023,11,35,-121.1,USA,fishing,2.3836,1.1666,1,Fishing
2023-11-01,2023,11,35,-121,USA,set_gillnets,0.7766,0,1,Set Gillnets
2023-11-01,2023,11,35.1,-120.8,USA,fishing,217.6641,0,1,Fishing
2023-11-01,2023,11,34.3,-120.5,USA,fishing,1.0175,0,1,Fishing
2023-11-01,2023,11,34.3,-120.4,USA,other_purse_seines,0.6224,0,1,Other Purse Seines
2023-11-01,2023,11,34.4,-120.4,USA,fishing,5.0175,2.6686,2,Fishing
2023-11-01,2023,11,34.4,-120.3,USA,other_purse_seines,0.2577,0,1,Other Purse Seines
2023-11-01,2023,11,34.4,-120.6,USA,other_purse_seines,0.3719,0,1,Other Purse Seines
2023-11-01,2023,11,34.4,-120,USA,fixed_gear,20.1297,14.448,1,Fixed Gear
2023-11-01,2023,11,34.5,-120.6,USA,fishing,1.9236,0.8911,1,Fishing
2023-11-01,2023,11,34.7,-120.9,USA,fishing,0.5599,0.3508,1,Fishing
2023-11-01,2023,11,34.8,-120.8,USA,fishing,1.0752,0,2,Fishing
2023-11-01,2023,11,34.9,-121.1,USA,fishing,8.6241,7.7663,1,Fishing
2023-12-01,2023,12,34.6,-120.8,USA,fishing,0.4916,0,1,Fishing
2023-12-01,2023,12,35,-120.8,USA,other_purse_seines,0.785,0,1,Other Purse Seines
2023-12-01,2023,12,34.6,-120.8,USA,other_purse_seines,0.4983,0,1,Other Purse Seines
2023-12-01,2023,12,34.5,-120.6,USA,other_purse_seines,0.5647,0,1,Other Purse Seines
2023-12-01,2023,12,34.4,-120.6,USA,other_purse_seines,0.4336,0,1,Other Purse Seines
2023-12-01,2023,12,34.3,-120.5,USA,other_purse_seines,2.4166,0,1,Other Purse Seines
2023-12-01,2023,12,34.4,-120.5,USA,other_purse_seines,0.9341,0,1,Other Purse Seines
2023-12-01,2023,12,34.5,-121.5,USA,drifting_longlines,21.9894,0,1,Drifting Longlines
2023-12-01,2023,12,34.5,-121.1,USA,fishing,9.5341,9.5341,1,Fishing
2023-12-01,2023,12,34.6,-120.9,USA,other_purse_seines,1.5669,0,1,Other Purse Seines
2023-12-01,2023,12,34.4,-120.8,USA,fishing,0.3902,0,1,Fishing
2023-12-01,2023,12,34.9,-120.8,USA,other_purse_seines,0.9513,0,1,Other Purse Seines
2023-12-01,2023,12,34.6,-120.7,USA,other_purse_seines,0.5252,0,1,Other Purse Seines
2023-12-01,2023,12,34.4,-120.4,USA,fishing,0.5086,0,1,Fishing
2023-12-01,2023,12,34.8,-121,USA,other_purse_seines,1.5147,0,1,Other Purse Seines
2023-12-01,2023,12,34.4,-120.9,USA,fishing,0.2766,0,1,Fishing
2023-12-01,2023,12,35.1,-120.8,USA,fishing,59.5872,0,1,Fishing
2023-12-01,2023,12,34.8,-120.8,USA,other_purse_seines,0.9244,0,1,Other Purse Seines
2023-12-01,2023,12,34.4,-120.8,USA,other_purse_seines,1.5355,0,1,Other Purse Seines
2023-12-01,2023,12,35.1,-120.8,USA,other_purse_seines,0.5161,0,1,Other Purse Seines
2023-12-01,2023,12,35,-120.7,USA,other_purse_seines,0.4983,0,1,Other Purse Seines
2023-12-01,2023,12,34.6,-120.7,USA,fishing,0.308,0,1,Fishing
2023-12-01,2023,12,34.4,-120.5,USA,fishing,0.5413,0,1,Fishing
2023-12-01,2023,12,34.4,-120.4,USA,other_purse_seines,0.8152,0,1,Other Purse Seines
2023-12-01,2023,12,34.4,-120.3,USA,fishing,0.2577,0,1,Fishing
2023-12-01,2023,12,34.4,-120,USA,fixed_gear,15.0125,5.3511,1,Fixed Gear
2023-12-01,2023,12,34.4,-120,USA,other_purse_seines,0.4588,0,1,Other Purse Seines
2023-12-01,2023,12,34.5,-121,USA,fishing,4.1072,1.1586,1,Fishing
2023-12-01,2023,12,35,-120.9,USA,fishing,2.5086,0,1,Fishing
2023-12-01,2023,12,34.7,-120.8,USA,fishing,0.5672,0,1,Fishing
